Name,playerid,HR,week_start,week_end
"rodríguez, julio",677594,1,2023-06-01,2023-06-07
"vargas, miguel",678246,1,2023-06-01,2023-06-07
"tovar, ezequiel",678662,1,2023-06-01,2023-06-07
"torkelson, spencer",679529,1,2023-06-01,2023-06-07
"kwan, steven",680757,1,2023-06-01,2023-06-07
"donovan, brendan",680977,1,2023-06-01,2023-06-07
"álvarez, francisco",682626,1,2023-06-01,2023-06-07
"de la cruz, elly",682829,1,2023-06-01,2023-06-07
"carroll, corbin",682998,2,2023-06-01,2023-06-07
"henderson, gunnar",683002,1,2023-06-01,2023-06-07
"volpe, anthony",683011,1,2023-06-01,2023-06-07
"brennan, will",686823,1,2023-06-01,2023-06-07
"wiemer, joey",686894,3,2023-06-01,2023-06-07
"walker, jordan",691023,1,2023-06-01,2023-06-07
"cabrera, miguel",408234,1,2023-06-08,2023-06-14
"cruz, nelson",443558,1,2023-06-08,2023-06-14
"peralta, david",444482,2,2023-06-08,2023-06-14
"longoria, evan",446334,1,2023-06-08,2023-06-14
"maldonado, martín",455117,1,2023-06-08,2023-06-14
"solano, donovan",456781,1,2023-06-08,2023-06-14
"mccutchen, andrew",457705,1,2023-06-08,2023-06-14
"turner, justin",457759,1,2023-06-08,2023-06-14
"santana, carlos",467793,2,2023-06-08,2023-06-14
"martinez, j. d.",502110,1,2023-06-08,2023-06-14
"goldschmidt, paul",502671,1,2023-06-08,2023-06-14
"segura, jean",516416,1,2023-06-08,2023-06-14
"d'arnaud, travis",518595,1,2023-06-08,2023-06-14
"donaldson, josh",518626,1,2023-06-08,2023-06-14
"freeman, freddie",518692,2,2023-06-08,2023-06-14
"grandal, yasmani",518735,1,2023-06-08,2023-06-14
"heyward, jason",518792,1,2023-06-08,2023-06-14
"lemahieu, dj",518934,1,2023-06-08,2023-06-14
"moustakas, mike",519058,1,2023-06-08,2023-06-14
"stanton, giancarlo",519317,1,2023-06-08,2023-06-14
"pérez, salvador",521692,2,2023-06-08,2023-06-14
"ozuna, marcell",542303,2,2023-06-08,2023-06-14
"grossman, robbie",543257,1,2023-06-08,2023-06-14
"hicks, aaron",543305,1,2023-06-08,2023-06-14
"semien, marcus",543760,1,2023-06-08,2023-06-14
"springer, george",543807,1,2023-06-08,2023-06-14
"abreu, josé",547989,3,2023-06-08,2023-06-14
"suárez, eugenio",553993,1,2023-06-08,2023-06-14
"arenado, nolan",571448,2,2023-06-08,2023-06-14
"farmer, kyle",571657,1,2023-06-08,2023-06-14
"hernández, enrique",571771,1,2023-06-08,2023-06-14
"taylor, michael",572191,3,2023-06-08,2023-06-14
"walker, christian",572233,1,2023-06-08,2023-06-14
"yastrzemski, mike",573262,2,2023-06-08,2023-06-14
"castellanos, nick",592206,1,2023-06-08,2023-06-14
"machado, manny",592518,2,2023-06-08,2023-06-14
"pederson, joc",592626,2,2023-06-08,2023-06-14
"realmuto, j. t.",592663,2,2023-06-08,2023-06-14
"renfroe, hunter",592669,1,2023-06-08,2023-06-14
"rosario, eddie",592696,1,2023-06-08,2023-06-14
"yelich, christian",592885,2,2023-06-08,2023-06-14
"wallach, chad",595453,1,2023-06-08,2023-06-14
"báez, javier",595879,1,2023-06-08,2023-06-14
"hedges, austin",595978,1,2023-06-08,2023-06-14
"lindor, francisco",596019,1,2023-06-08,2023-06-14
"sánchez, gary",596142,2,2023-06-08,2023-06-14
"kepler, max",596146,1,2023-06-08,2023-06-14
"candelario, jeimer",600869,1,2023-06-08,2023-06-14
"urías, ramón",602104,1,2023-06-08,2023-06-14
"ahmed, nick",605113,1,2023-06-08,2023-06-14
"anderson, brian",605119,1,2023-06-08,2023-06-14
"bell, josh",605137,2,2023-06-08,2023-06-14
"betts, mookie",605141,1,2023-06-08,2023-06-14
"arcia, orlando",606115,1,2023-06-08,2023-06-14
"hernández, teoscar",606192,1,2023-06-08,2023-06-14
"haase, eric",606992,1,2023-06-08,2023-06-14
"nimmo, brandon",607043,2,2023-06-08,2023-06-14
"ramírez, josé",608070,4,2023-06-08,2023-06-14
"bregman, alex",608324,1,2023-06-08,2023-06-14
"seager, corey",608369,3,2023-06-08,2023-06-14
"murphy, tom",608596,1,2023-06-08,2023-06-14
"taylor, chris",621035,1,2023-06-08,2023-06-14
"correa, carlos",621043,3,2023-06-08,2023-06-14
"ward, taylor",621493,1,2023-06-08,2023-06-14
"wendle, joey",621563,1,2023-06-08,2023-06-14
"olson, matt",621566,1,2023-06-08,2023-06-14
"ramírez, harold",623912,1,2023-06-08,2023-06-14
"arroyo, christian",624414,1,2023-06-08,2023-06-14
"biggio, cavan",624415,2,2023-06-08,2023-06-14
"conforto, michael",624424,1,2023-06-08,2023-06-14
"frazier, adam",624428,2,2023-06-08,2023-06-14
"soler, jorge",624585,3,2023-06-08,2023-06-14
"ibáñez, andy",628451,2,2023-06-08,2023-06-14
"cronenworth, jake",630105,1,2023-06-08,2023-06-14
"calhoun, willie",641432,2,2023-06-08,2023-06-14
"dixon, brandon",641525,1,2023-06-08,2023-06-14
"mckinney, billy",641856,1,2023-06-08,2023-06-14
"mcmahon, ryan",641857,1,2023-06-08,2023-06-14
"smith, dominic",642086,1,2023-06-08,2023-06-14
"mejía, francisco",642336,1,2023-06-08,2023-06-14
"siri, josé",642350,1,2023-06-08,2023-06-14
"estrada, thairo",642731,3,2023-06-08,2023-06-14
"cooper, garrett",643265,2,2023-06-08,2023-06-14
"dubón, mauricio",643289,1,2023-06-08,2023-06-14
"mcneil, jeff",643446,1,2023-06-08,2023-06-14
"albies, ozzie",645277,2,2023-06-08,2023-06-14
"ford, mike",645801,4,2023-06-08,2023-06-14
"devers, rafael",646240,4,2023-06-08,2023-06-14
"urías, luis",649966,1,2023-06-08,2023-06-14
"jiménez, eloy",650391,1,2023-06-08,2023-06-14
"torres, gleyber",650402,2,2023-06-08,2023-06-14
"chapman, matt",656305,1,2023-06-08,2023-06-14
"fairchild, stuart",656413,2,2023-06-08,2023-06-14
"garrett, stone",656448,1,2023-06-08,2023-06-14
"mckinstry, zach",656716,1,2023-06-08,2023-06-14
"o'hearn, ryan",656811,2,2023-06-08,2023-06-14
"schwarber, kyle",656941,2,2023-06-08,2023-06-14
"smith, pavin",656976,1,2023-06-08,2023-06-14
"dejong, paul",657557,1,2023-06-08,2023-06-14
"moncada, yoán",660162,1,2023-06-08,2023-06-14
"ohtani, shohei",660271,5,2023-06-08,2023-06-14
"acuña, ronald",660670,3,2023-06-08,2023-06-14
"contreras, william",661388,1,2023-06-08,2023-06-14
"riley, austin",663586,1,2023-06-08,2023-06-14
"larnach, trevor",663616,1,2023-06-08,2023-06-14
"tucker, kyle",663656,1,2023-06-08,2023-06-14
"india, jonathan",663697,2,2023-06-08,2023-06-14
"raleigh, cal",663728,1,2023-06-08,2023-06-14
"fortes, nick",663743,1,2023-06-08,2023-06-14
"grisham, trent",663757,1,2023-06-08,2023-06-14
"montes, coco",663796,1,2023-06-08,2023-06-14
"vierling, matt",663837,1,2023-06-08,2023-06-14
"lowe, nathaniel",663993,1,2023-06-08,2023-06-14
"happ, ian",664023,1,2023-06-08,2023-06-14
"france, ty",664034,1,2023-06-08,2023-06-14
"brown, seth",664913,1,2023-06-08,2023-06-14
"tatís, fernando",665487,3,2023-06-08,2023-06-14
"soto, juan",665742,1,2023-06-08,2023-06-14
"taveras, leody",665750,3,2023-06-08,2023-06-14
"giménez, andrés",665926,1,2023-06-08,2023-06-14
"jones, nolan",666134,2,2023-06-08,2023-06-14
"moniak, mickey",666160,1,2023-06-08,2023-06-14
"adell, jo",666176,1,2023-06-08,2023-06-14
"carlson, dylan",666185,1,2023-06-08,2023-06-14
"morel, christopher",666624,2,2023-06-08,2023-06-14
"gurriel, lourdes",666971,1,2023-06-08,2023-06-14
"rooker, brent",667670,1,2023-06-08,2023-06-14
"rogers, jake",668670,3,2023-06-08,2023-06-14
"bleday, jj",668709,1,2023-06-08,2023-06-14
"steer, spencer",668715,1,2023-06-08,2023-06-14
"edman, tommy",669242,1,2023-06-08,2023-06-14
"smith, will",669257,1,2023-06-08,2023-06-14
"suwinski, jack",669261,4,2023-06-08,2023-06-14
"gorman, nolan",669357,1,2023-06-08,2023-06-14
"burger, jake",669394,3,2023-06-08,2023-06-14
"hays, austin",669720,1,2023-06-08,2023-06-14
"mervis, matt",670223,1,2023-06-08,2023-06-14
"paredes, isaac",670623,2,2023-06-08,2023-06-14
"casas, triston",671213,1,2023-06-08,2023-06-14
"harris, michael",671739,2,2023-06-08,2023-06-14
"bailey, patrick",672275,1,2023-06-08,2023-06-14
"kelenic, jarred",672284,1,2023-06-08,2023-06-14
"diaz, yainer",673237,1,2023-06-08,2023-06-14
"robert, luis",673357,3,2023-06-08,2023-06-14
"jung, josh",673962,1,2023-06-08,2023-06-14
"smith, kevin",675656,1,2023-06-08,2023-06-14
"mccormick, chas",676801,1,2023-06-08,2023-06-14
"franco, wander",677551,1,2023-06-08,2023-06-14
"rodríguez, julio",677594,1,2023-06-08,2023-06-14
"duran, ezequiel",677649,1,2023-06-08,2023-06-14
"witt, bobby",677951,1,2023-06-08,2023-06-14
"tovar, ezequiel",678662,1,2023-06-08,2023-06-14
"torkelson, spencer",679529,2,2023-06-08,2023-06-14
"mclain, matt",680574,1,2023-06-08,2023-06-14
"stott, bryson",681082,1,2023-06-08,2023-06-14
"álvarez, francisco",682626,3,2023-06-08,2023-06-14
"carroll, corbin",682998,3,2023-06-08,2023-06-14
"henderson, gunnar",683002,4,2023-06-08,2023-06-14
"vaughn, andrew",683734,1,2023-06-08,2023-06-14
"brennan, will",686823,1,2023-06-08,2023-06-14
"neto, zach",687263,3,2023-06-08,2023-06-14
"walker, jordan",691023,1,2023-06-08,2023-06-14
"cruz, nelson",443558,1,2023-06-15,2023-06-21
"solano, donovan",456781,1,2023-06-15,2023-06-21
"turner, justin",457759,3,2023-06-15,2023-06-21
"votto, joey",458015,1,2023-06-15,2023-06-21
"andrus, elvis",462101,1,2023-06-15,2023-06-21
"santana, carlos",467793,1,2023-06-15,2023-06-21
"pham, tommy",502054,1,2023-06-15,2023-06-21
"goldschmidt, paul",502671,2,2023-06-15,2023-06-21
"altuve, josé",514888,1,2023-06-15,2023-06-21
"d'arnaud, travis",518595,2,2023-06-15,2023-06-21
"donaldson, josh",518626,1,2023-06-15,2023-06-21
"freeman, freddie",518692,1,2023-06-15,2023-06-21
"moustakas, mike",519058,1,2023-06-15,2023-06-21
"flores, wilmer",527038,1,2023-06-15,2023-06-21
"pérez, carlos",542208,1,2023-06-15,2023-06-21
"hicks, aaron",543305,1,2023-06-15,2023-06-21
"vázquez, christian",543877,1,2023-06-15,2023-06-21
"grichuk, randal",545341,1,2023-06-15,2023-06-21
"trout, mike",545361,1,2023-06-15,2023-06-21
"díaz, elías",553869,2,2023-06-15,2023-06-21
"arenado, nolan",571448,2,2023-06-15,2023-06-21
"barnhart, tucker",571466,1,2023-06-15,2023-06-21
"walker, christian",572233,2,2023-06-15,2023-06-21
"yastrzemski, mike",573262,2,2023-06-15,2023-06-21
"contreras, willson",575929,1,2023-06-15,2023-06-21
"drury, brandon",592273,2,2023-06-15,2023-06-21
"machado, manny",592518,1,2023-06-15,2023-06-21
"pederson, joc",592626,1,2023-06-15,2023-06-21
"realmuto, j. t.",592663,1,2023-06-15,2023-06-21
"rosario, eddie",592696,4,2023-06-15,2023-06-21
"duvall, adam",594807,1,2023-06-15,2023-06-21
"wallach, chad",595453,1,2023-06-15,2023-06-21
"alfaro, jorge",595751,1,2023-06-15,2023-06-21
"báez, javier",595879,1,2023-06-15,2023-06-21
"lindor, francisco",596019,2,2023-06-15,2023-06-21
"vogelbach, dan",596129,2,2023-06-15,2023-06-21
"kepler, max",596146,2,2023-06-15,2023-06-21
"urías, ramón",602104,1,2023-06-15,2023-06-21
"davis, j. d.",605204,1,2023-06-15,2023-06-21
"castro, harold",605612,1,2023-06-15,2023-06-21
"arcia, orlando",606115,1,2023-06-15,2023-06-21
"tapia, raimel",606132,1,2023-06-15,2023-06-21
"hernández, teoscar",606192,1,2023-06-15,2023-06-21
"marte, ketel",606466,2,2023-06-15,2023-06-21
"nimmo, brandon",607043,1,2023-06-15,2023-06-21
"ramírez, josé",608070,1,2023-06-15,2023-06-21
"bregman, alex",608324,1,2023-06-15,2023-06-21
"seager, corey",608369,1,2023-06-15,2023-06-21
"winker, jesse",608385,1,2023-06-15,2023-06-21
"swanson, dansby",621020,1,2023-06-15,2023-06-21
"newman, kevin",621028,1,2023-06-15,2023-06-21
"taylor, chris",621035,1,2023-06-15,2023-06-21
"buxton, byron",621439,1,2023-06-15,2023-06-21
"ward, taylor",621493,1,2023-06-15,2023-06-21
"olson, matt",621566,3,2023-06-15,2023-06-21
"margot, manuel",622534,1,2023-06-15,2023-06-21
"santander, anthony",623993,2,2023-06-15,2023-06-21
"alonso, pete",624413,1,2023-06-15,2023-06-21
"arroyo, christian",624414,1,2023-06-15,2023-06-21
"soler, jorge",624585,1,2023-06-15,2023-06-21
"bauers, jake",641343,1,2023-06-15,2023-06-21
"crawford, j. p.",641487,1,2023-06-15,2023-06-21
"fraley, jake",641584,2,2023-06-15,2023-06-21
"guillorme, luis",641645,1,2023-06-15,2023-06-21
"heim, jonah",641680,3,2023-06-15,2023-06-21
"mckinney, billy",641856,2,2023-06-15,2023-06-21
"mcmahon, ryan",641857,2,2023-06-15,2023-06-21
"benintendi, andrew",643217,1,2023-06-15,2023-06-21
"jansen, danny",643376,3,2023-06-15,2023-06-21
"kemp, tony",643393,1,2023-06-15,2023-06-21
"tauchman, mike",643565,2,2023-06-15,2023-06-21
"albies, ozzie",645277,2,2023-06-15,2023-06-21
"naylor, josh",647304,1,2023-06-15,2023-06-21
"díaz, aledmys",649557,1,2023-06-15,2023-06-21
"arráez, luis",650333,1,2023-06-15,2023-06-21
"jiménez, eloy",650391,3,2023-06-15,2023-06-21
"torres, gleyber",650402,1,2023-06-15,2023-06-21
"chapman, matt",656305,1,2023-06-15,2023-06-21
"o'hearn, ryan",656811,1,2023-06-15,2023-06-21
"schwarber, kyle",656941,2,2023-06-15,2023-06-21
"thomas, lane",657041,2,2023-06-15,2023-06-21
"dejong, paul",657557,2,2023-06-15,2023-06-21
"sheets, gavin",657757,1,2023-06-15,2023-06-21
"ohtani, shohei",660271,3,2023-06-15,2023-06-21
"ruiz, keibert",660688,1,2023-06-15,2023-06-21
"montero, elehuris",660707,1,2023-06-15,2023-06-21
"varsho, daulton",662139,1,2023-06-15,2023-06-21
"perkins, blake",663368,1,2023-06-15,2023-06-21
"hoerner, nico",663538,1,2023-06-15,2023-06-21
"riley, austin",663586,1,2023-06-15,2023-06-21
"india, jonathan",663697,2,2023-06-15,2023-06-21
"vierling, matt",663837,2,2023-06-15,2023-06-21
"stephenson, tyler",663886,1,2023-06-15,2023-06-21
"moore, dylan",664238,1,2023-06-15,2023-06-21
"bohm, alec",664761,1,2023-06-15,2023-06-21
"wade, lamonte",664774,1,2023-06-15,2023-06-21
"mccarthy, jake",664983,1,2023-06-15,2023-06-21
"walsh, jared",665120,1,2023-06-15,2023-06-21
"tatís, fernando",665487,1,2023-06-15,2023-06-21
"soto, juan",665742,2,2023-06-15,2023-06-21
"taveras, leody",665750,2,2023-06-15,2023-06-21
"amaya, miguel",665804,1,2023-06-15,2023-06-21
"giménez, andrés",665926,1,2023-06-15,2023-06-21
"jones, nolan",666134,1,2023-06-15,2023-06-21
"kirilloff, alex",666135,1,2023-06-15,2023-06-21
"moniak, mickey",666160,1,2023-06-15,2023-06-21
"benson, will",666181,1,2023-06-15,2023-06-21
"carlson, dylan",666185,2,2023-06-15,2023-06-21
"morel, christopher",666624,2,2023-06-15,2023-06-21
"garcía, adolis",666969,1,2023-06-15,2023-06-21
"gurriel, lourdes",666971,1,2023-06-15,2023-06-21
"julks, corey",667452,1,2023-06-15,2023-06-21
"arozarena, randy",668227,2,2023-06-15,2023-06-21
"steer, spencer",668715,1,2023-06-15,2023-06-21
"reynolds, bryan",668804,1,2023-06-15,2023-06-21
"lewis, royce",668904,1,2023-06-15,2023-06-21
"rutschman, adley",668939,2,2023-06-15,2023-06-21
"melendez, mj",669004,1,2023-06-15,2023-06-21
"senzel, nick",669222,1,2023-06-15,2023-06-21
"burger, jake",669394,1,2023-06-15,2023-06-21
"hays, austin",669720,1,2023-06-15,2023-06-21
"raley, luke",670042,1,2023-06-15,2023-06-21
"short, zack",670097,1,2023-06-15,2023-06-21
"paredes, isaac",670623,2,2023-06-15,2023-06-21
"friedl, tj",670770,1,2023-06-15,2023-06-21
"casas, triston",671213,1,2023-06-15,2023-06-21
"harris, michael",671739,1,2023-06-15,2023-06-21
"garcía, maikel",672580,1,2023-06-15,2023-06-21
"diaz, yainer",673237,3,2023-06-15,2023-06-21
"robert, luis",673357,2,2023-06-15,2023-06-21
"jung, josh",673962,2,2023-06-15,2023-06-21
"noda, ryan",676116,1,2023-06-15,2023-06-21
"mccormick, chas",676801,1,2023-06-15,2023-06-21
"duran, ezequiel",677649,1,2023-06-15,2023-06-21
"thomas, alek",677950,1,2023-06-15,2023-06-21
"witt, bobby",677951,1,2023-06-15,2023-06-21
"vargas, miguel",678246,1,2023-06-15,2023-06-21
"tovar, ezequiel",678662,1,2023-06-15,2023-06-21
"torkelson, spencer",679529,1,2023-06-15,2023-06-21
"donovan, brendan",680977,1,2023-06-15,2023-06-21
"stott, bryson",681082,1,2023-06-15,2023-06-21
"carpenter, kerry",681481,2,2023-06-15,2023-06-21
"villar, david",681584,1,2023-06-15,2023-06-21
"fry, david",681807,1,2023-06-15,2023-06-21
"de la cruz, elly",682829,1,2023-06-15,2023-06-21
"abrams, cj",682928,1,2023-06-15,2023-06-21
"carroll, corbin",682998,2,2023-06-15,2023-06-21
"henderson, gunnar",683002,1,2023-06-15,2023-06-21
"volpe, anthony",683011,1,2023-06-15,2023-06-21
"vaughn, andrew",683734,3,2023-06-15,2023-06-21
"doyle, brenton",686668,1,2023-06-15,2023-06-21
"wiemer, joey",686894,2,2023-06-15,2023-06-21
"walker, jordan",691023,2,2023-06-15,2023-06-21
"yoshida, masataka",807799,1,2023-06-15,2023-06-21
"peralta, david",444482,1,2023-06-22,2023-06-28
"longoria, evan",446334,2,2023-06-22,2023-06-28
"maldonado, martín",455117,1,2023-06-22,2023-06-28
"solano, donovan",456781,1,2023-06-22,2023-06-28
"votto, joey",458015,2,2023-06-22,2023-06-28
"santana, carlos",467793,2,2023-06-22,2023-06-28
"pham, tommy",502054,1,2023-06-22,2023-06-28
"martinez, j. d.",502110,2,2023-06-22,2023-06-28
"goldschmidt, paul",502671,1,2023-06-22,2023-06-28
"altuve, josé",514888,1,2023-06-22,2023-06-28
"segura, jean",516416,1,2023-06-22,2023-06-28
"marte, starling",516782,1,2023-06-22,2023-06-28
"d'arnaud, travis",518595,2,2023-06-22,2023-06-28
"donaldson, josh",518626,1,2023-06-22,2023-06-28
"grandal, yasmani",518735,1,2023-06-22,2023-06-28
"heyward, jason",518792,1,2023-06-22,2023-06-28
"stanton, giancarlo",519317,1,2023-06-22,2023-06-28
"pérez, salvador",521692,1,2023-06-22,2023-06-28
"ozuna, marcell",542303,3,2023-06-22,2023-06-28
"harrison, josh",543281,1,2023-06-22,2023-06-28
"hicks, aaron",543305,1,2023-06-22,2023-06-28
"semien, marcus",543760,1,2023-06-22,2023-06-28
"springer, george",543807,1,2023-06-22,2023-06-28
"wong, kolten",543939,1,2023-06-22,2023-06-28
"trout, mike",545361,2,2023-06-22,2023-06-28
"abreu, josé",547989,2,2023-06-22,2023-06-28
"díaz, elías",553869,1,2023-06-22,2023-06-28
"suárez, eugenio",553993,1,2023-06-22,2023-06-28
"arenado, nolan",571448,1,2023-06-22,2023-06-28
"walker, christian",572233,1,2023-06-22,2023-06-28
"castellanos, nick",592206,2,2023-06-22,2023-06-28
"drury, brandon",592273,2,2023-06-22,2023-06-28
"machado, manny",592518,1,2023-06-22,2023-06-28
"renfroe, hunter",592669,1,2023-06-22,2023-06-28
"bogaerts, xander",593428,1,2023-06-22,2023-06-28
"profar, jurickson",595777,1,2023-06-22,2023-06-28
"lindor, francisco",596019,2,2023-06-22,2023-06-28
"slater, austin",596103,1,2023-06-22,2023-06-28
"vogelbach, dan",596129,1,2023-06-22,2023-06-28
"sánchez, gary",596142,1,2023-06-22,2023-06-28
"kepler, max",596146,1,2023-06-22,2023-06-28
"candelario, jeimer",600869,2,2023-06-22,2023-06-28
"bell, josh",605137,2,2023-06-22,2023-06-28
"betts, mookie",605141,3,2023-06-22,2023-06-28
"hernández, teoscar",606192,3,2023-06-22,2023-06-28
"marte, ketel",606466,4,2023-06-22,2023-06-28
"nimmo, brandon",607043,3,2023-06-22,2023-06-28
"turner, trea",607208,1,2023-06-22,2023-06-28
"ramírez, josé",608070,2,2023-06-22,2023-06-28
"bregman, alex",608324,1,2023-06-22,2023-06-28
"gallo, joey",608336,2,2023-06-22,2023-06-28
"murphy, tom",608596,1,2023-06-22,2023-06-28
"swanson, dansby",621020,2,2023-06-22,2023-06-28
"correa, carlos",621043,2,2023-06-22,2023-06-28
"buxton, byron",621439,2,2023-06-22,2023-06-28
"olson, matt",621566,5,2023-06-22,2023-06-28
"santander, anthony",623993,3,2023-06-22,2023-06-28
"alonso, pete",624413,1,2023-06-22,2023-06-28
"biggio, cavan",624415,1,2023-06-22,2023-06-28
"frazier, adam",624428,1,2023-06-22,2023-06-28
"sosa, edmundo",624641,1,2023-06-22,2023-06-28
"ibáñez, andy",628451,1,2023-06-22,2023-06-28
"crawford, j. p.",641487,2,2023-06-22,2023-06-28
"davis, jonathan",641505,1,2023-06-22,2023-06-28
"fraley, jake",641584,2,2023-06-22,2023-06-28
"heim, jonah",641680,1,2023-06-22,2023-06-28
"mckinney, billy",641856,1,2023-06-22,2023-06-28
"smith, dominic",642086,1,2023-06-22,2023-06-28
"thaiss, matt",642136,1,2023-06-22,2023-06-28
"mejía, francisco",642336,1,2023-06-22,2023-06-28
"siri, josé",642350,3,2023-06-22,2023-06-28
"adames, willy",642715,2,2023-06-22,2023-06-28
"cooper, garrett",643265,2,2023-06-22,2023-06-28
"dubón, mauricio",643289,1,2023-06-22,2023-06-28
"jansen, danny",643376,1,2023-06-22,2023-06-28
"kemp, tony",643393,1,2023-06-22,2023-06-28
"kiner-falefa, isiah",643396,1,2023-06-22,2023-06-28
"albies, ozzie",645277,1,2023-06-22,2023-06-28
"ford, mike",645801,2,2023-06-22,2023-06-28
"devers, rafael",646240,2,2023-06-22,2023-06-28
"naylor, josh",647304,1,2023-06-22,2023-06-28
"arráez, luis",650333,1,2023-06-22,2023-06-28
"jiménez, eloy",650391,1,2023-06-22,2023-06-28
"de la cruz, bryan",650559,1,2023-06-22,2023-06-28
"adams, riley",656180,1,2023-06-22,2023-06-28
"chavis, michael",656308,1,2023-06-22,2023-06-28
"thomas, lane",657041,3,2023-06-22,2023-06-28
"dejong, paul",657557,1,2023-06-22,2023-06-28
"olivares, edward",658668,1,2023-06-22,2023-06-28
"ohtani, shohei",660271,4,2023-06-22,2023-06-28
"acuña, ronald",660670,4,2023-06-22,2023-06-28
"ruiz, keibert",660688,1,2023-06-22,2023-06-28
"riley, austin",663586,2,2023-06-22,2023-06-28
"mckenna, ryan",663630,1,2023-06-22,2023-06-28
"hayes, ke'bryan",663647,1,2023-06-22,2023-06-28
"tucker, kyle",663656,1,2023-06-22,2023-06-28
"raleigh, cal",663728,2,2023-06-22,2023-06-28
"happ, ian",664023,2,2023-06-22,2023-06-28
"france, ty",664034,1,2023-06-22,2023-06-28
"fletcher, david",664058,1,2023-06-22,2023-06-28
"zavala, seby",664874,2,2023-06-22,2023-06-28
"brown, seth",664913,2,2023-06-22,2023-06-28
"peña, jeremy",665161,1,2023-06-22,2023-06-28
"guerrero, vladimir",665489,2,2023-06-22,2023-06-28
"soto, juan",665742,1,2023-06-22,2023-06-28
