Name,playerid,HR,week_start,week_end
"bauers, jake",641343,1,2024-06-13,2024-06-19
"crawford, j. p.",641487,1,2024-06-13,2024-06-19
"garver, mitch",641598,1,2024-06-13,2024-06-19
"o'neill, tyler",641933,4,2024-06-13,2024-06-19
"siri, josé",642350,1,2024-06-13,2024-06-19
"adames, willy",642715,1,2024-06-13,2024-06-19
"estrada, thairo",642731,1,2024-06-13,2024-06-19
"benintendi, andrew",643217,1,2024-06-13,2024-06-19
"dubón, mauricio",643289,1,2024-06-13,2024-06-19
"albies, ozzie",645277,1,2024-06-13,2024-06-19
"devers, rafael",646240,1,2024-06-13,2024-06-19
"naylor, josh",647304,2,2024-06-13,2024-06-19
"de la cruz, bryan",650559,2,2024-06-13,2024-06-19
"schwarber, kyle",656941,4,2024-06-13,2024-06-19
"thomas, lane",657041,3,2024-06-13,2024-06-19
"verdugo, alex",657077,1,2024-06-13,2024-06-19
"dejong, paul",657557,1,2024-06-13,2024-06-19
"laureano, ramón",657656,1,2024-06-13,2024-06-19
"ohtani, shohei",660271,3,2024-06-13,2024-06-19
"montero, elehuris",660707,1,2024-06-13,2024-06-19
"sánchez, jesús",660821,2,2024-06-13,2024-06-19
"contreras, william",661388,1,2024-06-13,2024-06-19
"varsho, daulton",662139,1,2024-06-13,2024-06-19
"riley, austin",663586,3,2024-06-13,2024-06-19
"larnach, trevor",663616,1,2024-06-13,2024-06-19
"hayes, ke'bryan",663647,1,2024-06-13,2024-06-19
"cameron, daz",663662,1,2024-06-13,2024-06-19
"vierling, matt",663837,1,2024-06-13,2024-06-19
"happ, ian",664023,3,2024-06-13,2024-06-19
"lowe, brandon",664040,2,2024-06-13,2024-06-19
"moore, dylan",664238,1,2024-06-13,2024-06-19
"bohm, alec",664761,1,2024-06-13,2024-06-19
"marchán, rafael",665561,1,2024-06-13,2024-06-19
"soto, juan",665742,1,2024-06-13,2024-06-19
"taveras, leody",665750,1,2024-06-13,2024-06-19
"valdez, enmanuel",665839,1,2024-06-13,2024-06-19
"chisholm, jazz",665862,1,2024-06-13,2024-06-19
"lowe, josh",666139,1,2024-06-13,2024-06-19
"moniak, mickey",666160,1,2024-06-13,2024-06-19
"rortvedt, ben",666163,1,2024-06-13,2024-06-19
"arozarena, randy",668227,2,2024-06-13,2024-06-19
"bleday, jj",668709,1,2024-06-13,2024-06-19
"steer, spencer",668715,1,2024-06-13,2024-06-19
"reynolds, bryan",668804,2,2024-06-13,2024-06-19
"vientos, mark",668901,1,2024-06-13,2024-06-19
"lewis, royce",668904,3,2024-06-13,2024-06-19
"turang, brice",668930,1,2024-06-13,2024-06-19
"rutschman, adley",668939,1,2024-06-13,2024-06-19
"rojas, josh",668942,1,2024-06-13,2024-06-19
"melendez, mj",669004,1,2024-06-13,2024-06-19
"stowers, kyle",669065,1,2024-06-13,2024-06-19
"langeliers, shea",669127,1,2024-06-13,2024-06-19
"campusano, luis",669134,1,2024-06-13,2024-06-19
"murphy, sean",669221,2,2024-06-13,2024-06-19
"malloy, justyn-henry",669234,1,2024-06-13,2024-06-19
"suwinski, jack",669261,1,2024-06-13,2024-06-19
"espinal, santiago",669289,1,2024-06-13,2024-06-19
"miranda, josé",669304,1,2024-06-13,2024-06-19
"gorman, nolan",669357,1,2024-06-13,2024-06-19
"burger, jake",669394,1,2024-06-13,2024-06-19
"smith, josh",669701,1,2024-06-13,2024-06-19
"toglia, michael",669911,2,2024-06-13,2024-06-19
"raley, luke",670042,1,2024-06-13,2024-06-19
"paredes, isaac",670623,1,2024-06-13,2024-06-19
"friedl, tj",670770,1,2024-06-13,2024-06-19
"ramos, heliot",671218,3,2024-06-13,2024-06-19
"bailey, patrick",672275,1,2024-06-13,2024-06-19
"siani, michael",672279,1,2024-06-13,2024-06-19
"kelenic, jarred",672284,2,2024-06-13,2024-06-19
"sosa, lenyn",672820,1,2024-06-13,2024-06-19
"robert, luis",673357,1,2024-06-13,2024-06-19
"jones, greg",675659,1,2024-06-13,2024-06-19
"westburg, jordan",676059,1,2024-06-13,2024-06-19
"clement, ernie",676391,1,2024-06-13,2024-06-19
"burleson, alec",676475,1,2024-06-13,2024-06-19
"mccormick, chas",676801,1,2024-06-13,2024-06-19
"schneider, davis",676914,1,2024-06-13,2024-06-19
"rocchio, brayan",677587,1,2024-06-13,2024-06-19
"rodríguez, julio",677594,2,2024-06-13,2024-06-19
"rafaela, ceddanne",678882,1,2024-06-13,2024-06-19
"loftin, nick",679845,1,2024-06-13,2024-06-19
"kwan, steven",680757,1,2024-06-13,2024-06-19
"duran, jarren",680776,1,2024-06-13,2024-06-19
"gelof, zack",680869,2,2024-06-13,2024-06-19
"donovan, brendan",680977,2,2024-06-13,2024-06-19
"cowser, colton",681297,1,2024-06-13,2024-06-19
"o'hoppe, logan",681351,1,2024-06-13,2024-06-19
"pages, andy",681624,2,2024-06-13,2024-06-19
"schneemann, daniel",682177,1,2024-06-13,2024-06-19
"de la cruz, elly",682829,1,2024-06-13,2024-06-19
"greene, riley",682985,2,2024-06-13,2024-06-19
"locklear, tyler",682988,2,2024-06-13,2024-06-19
"henderson, gunnar",683002,1,2024-06-13,2024-06-19
"vaughn, andrew",683734,2,2024-06-13,2024-06-19
"busch, michael",683737,1,2024-06-13,2024-06-19
"doyle, brenton",686668,1,2024-06-13,2024-06-19
"lee, korey",686676,1,2024-06-13,2024-06-19
"pagés, pedro",686780,2,2024-06-13,2024-06-19
"brennan, will",686823,1,2024-06-13,2024-06-19
"neto, zach",687263,2,2024-06-13,2024-06-19
"ortiz, joey",687401,1,2024-06-13,2024-06-19
"keith, colt",690993,1,2024-06-13,2024-06-19
"soderstrom, tyler",691016,2,2024-06-13,2024-06-19
"winn, masyn",691026,1,2024-06-13,2024-06-19
"gonzales, nick",693304,1,2024-06-13,2024-06-19
"schanuel, nolan",694384,1,2024-06-13,2024-06-19
"langford, wyatt",694671,1,2024-06-13,2024-06-19
"goodman, hunter",696100,3,2024-06-13,2024-06-19
"young, jacob",696285,1,2024-06-13,2024-06-19
"merrill, jackson",701538,3,2024-06-13,2024-06-19
"mccutchen, andrew",457705,1,2024-06-20,2024-06-26
"santana, carlos",467793,1,2024-06-20,2024-06-26
"pham, tommy",502054,1,2024-06-20,2024-06-26
"martinez, j. d.",502110,1,2024-06-20,2024-06-26
"goldschmidt, paul",502671,1,2024-06-20,2024-06-26
"altuve, josé",514888,1,2024-06-20,2024-06-26
"d'arnaud, travis",518595,1,2024-06-20,2024-06-26
"freeman, freddie",518692,2,2024-06-20,2024-06-26
"pérez, salvador",521692,1,2024-06-20,2024-06-26
"ozuna, marcell",542303,1,2024-06-20,2024-06-26
"higashioka, kyle",543309,3,2024-06-20,2024-06-26
"mccann, james",543510,1,2024-06-20,2024-06-26
"springer, george",543807,2,2024-06-20,2024-06-26
"harper, bryce",547180,3,2024-06-20,2024-06-26
"walker, christian",572233,1,2024-06-20,2024-06-26
"castellanos, nick",592206,2,2024-06-20,2024-06-26
"judge, aaron",592450,4,2024-06-20,2024-06-26
"machado, manny",592518,2,2024-06-20,2024-06-26
"pederson, joc",592626,1,2024-06-20,2024-06-26
"renfroe, hunter",592669,1,2024-06-20,2024-06-26
"profar, jurickson",595777,1,2024-06-20,2024-06-26
"lindor, francisco",596019,1,2024-06-20,2024-06-26
"candelario, jeimer",600869,2,2024-06-20,2024-06-26
"ahmed, nick",605113,1,2024-06-20,2024-06-26
"bell, josh",605137,1,2024-06-20,2024-06-26
"marte, ketel",606466,1,2024-06-20,2024-06-26
"nimmo, brandon",607043,3,2024-06-20,2024-06-26
"turner, trea",607208,1,2024-06-20,2024-06-26
"ramírez, josé",608070,3,2024-06-20,2024-06-26
"kelly, carson",608348,1,2024-06-20,2024-06-26
"winker, jesse",608385,2,2024-06-20,2024-06-26
"refsnyder, rob",608701,1,2024-06-20,2024-06-26
"dahl, david",621311,1,2024-06-20,2024-06-26
"taylor, tyrone",621438,1,2024-06-20,2024-06-26
"buxton, byron",621439,2,2024-06-20,2024-06-26
"ward, taylor",621493,2,2024-06-20,2024-06-26
"olson, matt",621566,1,2024-06-20,2024-06-26
"margot, manuel",622534,1,2024-06-20,2024-06-26
"mateo, jorge",622761,1,2024-06-20,2024-06-26
"santander, anthony",623993,3,2024-06-20,2024-06-26
"conforto, michael",624424,1,2024-06-20,2024-06-26
"gordon, nick",624503,1,2024-06-20,2024-06-26
"cronenworth, jake",630105,2,2024-06-20,2024-06-26
"bauers, jake",641343,1,2024-06-20,2024-06-26
"garver, mitch",641598,2,2024-06-20,2024-06-26
"heim, jonah",641680,1,2024-06-20,2024-06-26
"mcmahon, ryan",641857,2,2024-06-20,2024-06-26
"o'neill, tyler",641933,1,2024-06-20,2024-06-26
"smith, dominic",642086,1,2024-06-20,2024-06-26
"tellez, rowdy",642133,1,2024-06-20,2024-06-26
"siri, josé",642350,1,2024-06-20,2024-06-26
"adames, willy",642715,1,2024-06-20,2024-06-26
"benintendi, andrew",643217,1,2024-06-20,2024-06-26
"kiner-falefa, isiah",643396,2,2024-06-20,2024-06-26
"albies, ozzie",645277,1,2024-06-20,2024-06-26
"devers, rafael",646240,2,2024-06-20,2024-06-26
"naylor, josh",647304,1,2024-06-20,2024-06-26
"arráez, luis",650333,1,2024-06-20,2024-06-26
"torres, gleyber",650402,1,2024-06-20,2024-06-26
"castro, willi",650489,2,2024-06-20,2024-06-26
"díaz, yandy",650490,3,2024-06-20,2024-06-26
"de la cruz, bryan",650559,1,2024-06-20,2024-06-26
"chapman, matt",656305,1,2024-06-20,2024-06-26
"hoskins, rhys",656555,1,2024-06-20,2024-06-26
"mckinstry, zach",656716,1,2024-06-20,2024-06-26
"mullins, cedric",656775,2,2024-06-20,2024-06-26
"o'hearn, ryan",656811,1,2024-06-20,2024-06-26
"thomas, lane",657041,1,2024-06-20,2024-06-26
"wong, connor",657136,2,2024-06-20,2024-06-26
"ohtani, shohei",660271,5,2024-06-20,2024-06-26
"sánchez, jesús",660821,1,2024-06-20,2024-06-26
"nevin, tyler",663527,1,2024-06-20,2024-06-26
"riley, austin",663586,2,2024-06-20,2024-06-26
"india, jonathan",663697,1,2024-06-20,2024-06-26
"raleigh, cal",663728,2,2024-06-20,2024-06-26
"grisham, trent",663757,1,2024-06-20,2024-06-26
"vierling, matt",663837,1,2024-06-20,2024-06-26
"rodgers, brendan",663898,1,2024-06-20,2024-06-26
"lowe, nathaniel",663993,1,2024-06-20,2024-06-26
"france, ty",664034,1,2024-06-20,2024-06-26
"bader, harrison",664056,2,2024-06-20,2024-06-26
"moore, dylan",664238,1,2024-06-20,2024-06-26
"isbel, kyle",664728,1,2024-06-20,2024-06-26
"bohm, alec",664761,2,2024-06-20,2024-06-26
"tatís, fernando",665487,1,2024-06-20,2024-06-26
"guerrero, vladimir",665489,3,2024-06-20,2024-06-26
"soto, juan",665742,1,2024-06-20,2024-06-26
"cruz, oneil",665833,2,2024-06-20,2024-06-26
"giménez, andrés",665926,1,2024-06-20,2024-06-26
"fermin, freddy",666023,2,2024-06-20,2024-06-26
"jones, nolan",666134,1,2024-06-20,2024-06-26
"lowe, josh",666139,2,2024-06-20,2024-06-26
"hamilton, david",666152,1,2024-06-20,2024-06-26
"lux, gavin",666158,1,2024-06-20,2024-06-26
"moniak, mickey",666160,1,2024-06-20,2024-06-26
"rortvedt, ben",666163,2,2024-06-20,2024-06-26
"naylor, bo",666310,1,2024-06-20,2024-06-26
"morel, christopher",666624,2,2024-06-20,2024-06-26
"garcía, adolis",666969,1,2024-06-20,2024-06-26
"gurriel, lourdes",666971,1,2024-06-20,2024-06-26
"rooker, brent",667670,1,2024-06-20,2024-06-26
"bleday, jj",668709,1,2024-06-20,2024-06-26
"steer, spencer",668715,1,2024-06-20,2024-06-26
"baddoo, akil",668731,1,2024-06-20,2024-06-26
"reynolds, bryan",668804,3,2024-06-20,2024-06-26
"vientos, mark",668901,3,2024-06-20,2024-06-26
"lewis, royce",668904,2,2024-06-20,2024-06-26
"turang, brice",668930,1,2024-06-20,2024-06-26
"marsh, brandon",669016,1,2024-06-20,2024-06-26
"langeliers, shea",669127,1,2024-06-20,2024-06-26
"senzel, nick",669222,1,2024-06-20,2024-06-26
"smith, will",669257,1,2024-06-20,2024-06-26
"miranda, josé",669304,1,2024-06-20,2024-06-26
"smith, josh",669701,2,2024-06-20,2024-06-26
"triolo, jared",669707,1,2024-06-20,2024-06-26
"hays, austin",669720,1,2024-06-20,2024-06-26
"toglia, michael",669911,2,2024-06-20,2024-06-26
"raley, luke",670042,1,2024-06-20,2024-06-26
"álvarez, yordan",670541,2,2024-06-20,2024-06-26
"paredes, isaac",670623,1,2024-06-20,2024-06-26
"ramos, heliot",671218,1,2024-06-20,2024-06-26
"garcía, luis",671277,2,2024-06-20,2024-06-26
"bailey, patrick",672275,1,2024-06-20,2024-06-26
"kelenic, jarred",672284,2,2024-06-20,2024-06-26
"arias, gabriel",672356,1,2024-06-20,2024-06-26
"moreno, gabriel",672515,1,2024-06-20,2024-06-26
"kim, ha-seong",673490,1,2024-06-20,2024-06-26
"suzuki, seiya",673548,1,2024-06-20,2024-06-26
"westburg, jordan",676059,2,2024-06-20,2024-06-26
"burleson, alec",676475,2,2024-06-20,2024-06-26
"meyers, jake",676694,1,2024-06-20,2024-06-26
"mccormick, chas",676801,2,2024-06-20,2024-06-26
"schneider, davis",676914,1,2024-06-20,2024-06-26
"witt, bobby",677951,1,2024-06-20,2024-06-26
"tovar, ezequiel",678662,1,2024-06-20,2024-06-26
"noel, jhonkensy",678877,1,2024-06-20,2024-06-26
"kwan, steven",680757,2,2024-06-20,2024-06-26
"duran, jarren",680776,2,2024-06-20,2024-06-26
"jeffers, ryan",680777,1,2024-06-20,2024-06-26
"gelof, zack",680869,1,2024-06-20,2024-06-26
"donovan, brendan",680977,2,2024-06-20,2024-06-26
"cowser, colton",681297,1,2024-06-20,2024-06-26
"o'hoppe, logan",681351,1,2024-06-20,2024-06-26
"villar, david",681584,1,2024-06-20,2024-06-26
"schneemann, daniel",682177,1,2024-06-20,2024-06-26
"álvarez, francisco",682626,3,2024-06-20,2024-06-26
"matos, luis",682641,1,2024-06-20,2024-06-26
"de la cruz, elly",682829,2,2024-06-20,2024-06-26
"abrams, cj",682928,1,2024-06-20,2024-06-26
"greene, riley",682985,1,2024-06-20,2024-06-26
"henderson, gunnar",683002,4,2024-06-20,2024-06-26
"millas, drew",686452,1,2024-06-20,2024-06-26
"pasquantino, vinnie",686469,1,2024-06-20,2024-06-26
"canzone, dominic",686527,1,2024-06-20,2024-06-26
"lee, korey",686676,1,2024-06-20,2024-06-26
"brennan, will",686823,2,2024-06-20,2024-06-26
"ortiz, joey",687401,1,2024-06-20,2024-06-26
"horwitz, spencer",687462,2,2024-06-20,2024-06-26
"keith, colt",690993,1,2024-06-20,2024-06-26
"soderstrom, tyler",691016,1,2024-06-20,2024-06-26
"chourio, jackson",694192,1,2024-06-20,2024-06-26
"langford, wyatt",694671,1,2024-06-20,2024-06-26
"goodman, hunter",696100,2,2024-06-20,2024-06-26
"merrill, jackson",701538,2,2024-06-20,2024-06-26
"peralta, david",444482,1,2024-06-27,2024-07-03
"blackmon, charlie",453568,1,2024-06-27,2024-07-03
"maldonado, martín",455117,1,2024-06-27,2024-07-03
"mccutchen, andrew",457705,1,2024-06-27,2024-07-03
"martinez, j. d.",502110,1,2024-06-27,2024-07-03
"goldschmidt, paul",502671,1,2024-06-27,2024-07-03
"altuve, josé",514888,1,2024-06-27,2024-07-03
"freeman, freddie",518692,1,2024-06-27,2024-07-03
"pérez, salvador",521692,2,2024-06-27,2024-07-03
"higashioka, kyle",543309,1,2024-06-27,2024-07-03
"springer, george",543807,3,2024-06-27,2024-07-03
"vázquez, christian",543877,1,2024-06-27,2024-07-03
"arenado, nolan",571448,1,2024-06-27,2024-07-03
"haniger, mitch",571745,1,2024-06-27,2024-07-03
"singleton, jon",572138,1,2024-06-27,2024-07-03
"walker, christian",572233,3,2024-06-27,2024-07-03
"contreras, willson",575929,1,2024-06-27,2024-07-03
"iglesias, jose",578428,1,2024-06-27,2024-07-03
"judge, aaron",592450,2,2024-06-27,2024-07-03
"machado, manny",592518,3,2024-06-27,2024-07-03
"pederson, joc",592626,1,2024-06-27,2024-07-03
"renfroe, hunter",592669,1,2024-06-27,2024-07-03
"yelich, christian",592885,2,2024-06-27,2024-07-03
"sanó, miguel",593934,1,2024-06-27,2024-07-03
"lindor, francisco",596019,2,2024-06-27,2024-07-03
"stubbs, garrett",596117,1,2024-06-27,2024-07-03
"hernández, teoscar",606192,1,2024-06-27,2024-07-03
"marte, ketel",606466,1,2024-06-27,2024-07-03
"nimmo, brandon",607043,1,2024-06-27,2024-07-03
"turner, trea",607208,2,2024-06-27,2024-07-03
"ramírez, josé",608070,2,2024-06-27,2024-07-03
"kelly, carson",608348,2,2024-06-27,2024-07-03
"seager, corey",608369,1,2024-06-27,2024-07-03
"taylor, chris",621035,1,2024-06-27,2024-07-03
"correa, carlos",621043,2,2024-06-27,2024-07-03
"taylor, tyrone",621438,2,2024-06-27,2024-07-03
"buxton, byron",621439,2,2024-06-27,2024-07-03
"margot, manuel",622534,1,2024-06-27,2024-07-03
"santander, anthony",623993,1,2024-06-27,2024-07-03
"alonso, pete",624413,2,2024-06-27,2024-07-03
"gordon, nick",624503,1,2024-06-27,2024-07-03
"soler, jorge",624585,1,2024-06-27,2024-07-03
"calhoun, willie",641432,1,2024-06-27,2024-07-03
"tellez, rowdy",642133,2,2024-06-27,2024-07-03
"siri, josé",642350,2,2024-06-27,2024-07-03
"kiner-falefa, isiah",643396,1,2024-06-27,2024-07-03
"mcneil, jeff",643446,1,2024-06-27,2024-07-03
"devers, rafael",646240,2,2024-06-27,2024-07-03
"torres, gleyber",650402,1,2024-06-27,2024-07-03
"de la cruz, bryan",650559,1,2024-06-27,2024-07-03
"rengifo, luis",650859,2,2024-06-27,2024-07-03
"chapman, matt",656305,2,2024-06-27,2024-07-03
